data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6718894,404,KEN7204,7204,2020-01-11,2020,1,Battles,Armed clash,Al Shabaab,,2,Police Forces of Kenya (2013-),,1,12,Eastern Africa,Kenya,Mandera,Mandera North,Morothile,Olla,3.9167,40.85,1,The Star (Kenya),National,"On January 11 2020, Al Shabaab militants attacked a police post and then a communications post nearby in Olla, Mandera County. No casualties were reported.",0,1578943802,KEN
6718699,404,KEN7203,7203,2020-01-10,2020,1,Protests,Protest with intervention,Protesters (Kenya),Government of Kenya (2013-),6,Police Forces of Kenya (2013-),,1,16,Eastern Africa,Kenya,Nairobi,Kilimani,Kilimani,Kilimani,-1.2839,36.7977,1,Daily Nation (Kenya),National,"On January 10 2020, police used tear gas to disperse MPs who had gathered at the Kilimani police station in Nairobi County to demand the release of an MP that had been arrested following an assault claim against him. [size=scores]",0,1578943802,KEN
6718694,404,KEN7202,7202,2020-01-09,2020,1,Protests,Peaceful protest,Protesters (Kenya),Labour Group (Kenya),6,,,0,60,Eastern Africa,Kenya,Nyeri,Mathira,Konyu,Karatina,-0.4817,37.1251,2,Citizen (Kenya),National,"On January 9 2020, traders protested along the railway in Chaka and Karatina in Nyeri County due to being displaced for the revival of the railway. [size=no report]",0,1578943802,KEN
6718828,404,KEN7201,7201,2020-01-08,2020,1,Protests,Peaceful protest,Protesters (Kenya),Labour Group (Kenya),6,,,0,60,Eastern Africa,Kenya,Nairobi,Starehe,Nairobi Central,Nairobi,-1.283,36.817,1,NTV (Kenya),New media,"On January 8 2020, workers employed by Nairobi County protested outside city hall to demand payment. No further information was available. [size=no report]",0,1578943802,KEN
6718695,404,KEN7200,7200,2020-01-07,2020,1,Battles,Armed clash,Police Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Garissa,Dadaab,Dadaab,Dadaab,0.0524,40.3086,2,Citizen (Kenya),National,"On January 7 2020, Al Shabaab militants fired at a Safaricom mast and clashed with police guarding the facility in Saretho in Dadaab, Garissa County. Children from a nearby school were also targeted in the attack. 4 civilians and 2 attackers were killed.",6,1578943802,KEN
6718752,404,KEN7198,7198,2020-01-06,2020,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Migori,Suna West,Ragana-Oruba,Suna,-1.0964,34.4542,1,Kenya Standard,National,"On January 6 2020, angry parents prevented the head teacher from accessing Suna primary school in Migori County due to poor test scores. [size=no report]",0,1578943802,KEN
6718829,404,KEN7196,7196,2020-01-06,2020,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Kitui,Mwingi East,Kivou,Mwingi,-0.9333,38.0667,1,NTV (Kenya),New media,"On January 6 2020, a mob killed a suspected robber during an attempted robbery of a shop in Mwingi (Kitui). 2 other robbers escaped unharmed. [size=no report]",1,1578943802,KEN
6718891,404,KEN7197,7197,2020-01-06,2020,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Bomet,Bomet Central,Ndarawetta,Ndarawetta,-0.6868,35.3801,1,The Star (Kenya),National,"On January 6 2020, angry parents stormed the Kwenikab Ilet school in Ndarawetta (Bomet County) and ejected the principal due to poor exam results. [size=no report]",0,1578943802,KEN
6718892,404,KEN7199,7199,2020-01-06,2020,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Makueni,Makueni,Wote,Wote,-1.7808,37.6288,2,The Star (Kenya),National,"On January 6 2020, residents tried to kill a man who was suspected to have murdered a child in Makueni county. Police intervened to disperse the rioters. [size=no report]",0,1578943802,KEN
6718693,404,KEN7195,7195,2020-01-06,2020,1,Riots,Mob violence,Rioters (Kenya),,5,Civilians (Kenya),Teachers (Kenya); Women (Kenya),7,57,Eastern Africa,Kenya,Kitui,Kitui East,Mutito-Kaliku,Mutitu,-1.2259,38.19,1,Citizen (Kenya),National,"On January 6 2020, an angry mob killed a teacher and burnt her body in Mutitu, Kitui County, over poor test scores. 2 people were arrested. [size=no report]",1,1578943802,KEN
6718744,404,KEN7192,7192,2020-01-05,2020,1,Riots,Violent demonstration,Rioters (Kenya),,5,,,0,50,Eastern Africa,Kenya,Uasin Gishu,Ainabkoi,Kapsoya,Eldoret,0.5167,35.2833,2,Hivisasa,National,"On January 5 2020, residents stormed the police station in Yamumbi near Eldoret (Kapsoya, Ainabkoi, Uasin Gushu) to demand the arrest of gang members they said had been terrorizing them. [size=no report]",0,1578943802,KEN
6718820,404,KEN7193,7193,2020-01-05,2020,1,Riots,Violent demonstration,Rioters (Kenya),,5,,,0,50,Eastern Africa,Kenya,Nairobi,Kilimani,Kawangware,Kawangware,-1.2828,36.7517,1,Nairobi News,National,"On January 5 2020, angry residents blocked the road into Kawangware (Nairobi County) over the poor state of roads. [size=no report]",0,1578943802,KEN
6718698,404,KEN7194,7194,2020-01-05,2020,1,Battles,Armed clash,Al Shabaab,,2,Military Forces of Kenya (2013-),Military Forces of United States,1,12,Eastern Africa,Kenya,Lamu,Lamu West,Shella,Manda Bay,-2.195,40.949,1,Daily Nation (Kenya),National,"On January 5 2020, suspected Al Shabaab militants attacked Camp Simba military base in Manda Bay (Lamu) used by Kenyan and US military forces. Soldiers repelled the attack and killed 4 militants. 1 Kenyan soldier and 3 US soldiers were also killed, though Kenyan authorities denied the casualty.",8,1578943802,KEN
6718893,404,KEN7191,7191,2020-01-04,2020,1,Riots,Violent demonstration,Rioters (Kenya),Jubilee Coalition,5,,,0,50,Eastern Africa,Kenya,Kilifi,Malindi,Shella,Malindi,-3.22,40.12,1,The Star (Kenya),National,"On January 4 2020, youths supporting President Kenyatta disrupted the press briefing of Kandara MP Alice Wahome. [size=no report]",0,1578943802,KEN
6713324,404,KEN7190,7190,2020-01-03,2020,1,Strategic developments,Looting/property destruction,Thika Communal Militia (Kenya),,4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,Kiambu,Thika Town,Kamenu,Thika,-1.05,37.0833,1,Citizen (Kenya),National,"On January 3 2020, assailants destroyed houses in Thika (Kiambu) related to a land dispute.",0,1578512391,KEN
6713363,404,KEN7187,7187,2020-01-02,2020,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Kisumu,Kisumu Central,Market Milimani,Kisumu,-0.1,34.75,1,Daily Nation (Kenya),National,"On January 2 2020, residents of Kisumu stormed a hospital to demand the arrest of a police officer who had allegedly raped a 16-year-old girl. [size=no report]",0,1578512391,KEN
6713364,404,KEN7186,7186,2020-01-02,2020,1,Battles,Armed clash,Military Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Lamu,Lamu West,Witu,Nyangoro,-2.3287,40.3231,1,Daily Nation (Kenya),National,"On January 2 2020, Kenyan soldiers killed 4 suspected Al Shabaab fighters and arrested 1 other in Nyongoro (Lamu County) after the fighters had attacked a bus in the area.",4,1578512391,KEN
6713366,404,KEN7188,7188,2020-01-02,2020,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Machakos,Kathiani,Kathiani Central,Kathiani,-1.4167,37.3333,1,Daily Nation (Kenya),National,"On January 2 2020, residents of Kathiani (Machakos County) protested over the poor state of a road. [size=no report]",0,1578512391,KEN
6713936,404,KEN7185,7185,2020-01-02,2020,1,Violence against civilians,Attack,Al Shabaab,,2,Civilians (Kenya),,7,27,Eastern Africa,Kenya,Lamu,Lamu West,Witu,Nyangoro,-2.3287,40.3231,2,Reuters,International,"On January 2 2020, Al Shabaab attacked a bus in Lamu county, killing 3 people and injuring 2 others.",3,1578512392,KEN
6713572,404,KEN7189,7189,2020-01-02,2020,1,Protests,Peaceful protest,Protesters (Kenya),Labour Group (Kenya),6,,,0,60,Eastern Africa,Kenya,Mombasa,Nyali,Mkomani,Nyali,-4.0525,39.6954,1,Kenya Standard,National,"On January 2 2020, employees of the Guard Force Group protested outside their employer's office in Nyali to demand payment. [size=no report]",0,1578512391,KEN
6713984,404,KEN7183,7183,2020-01-01,2020,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Migori,Rongo,Central Kamagambo,Rongo,-0.7667,34.6,2,Star (Kenya),National,"On January 1 2020, parents protested at the Kwoyo Kodalo school near Rongo (Migori) to demand the dismissal of the principal due to poor test results. [size=no report]",0,1578512392,KEN
6713985,404,KEN7184,7184,2020-01-01,2020,1,Protests,Peaceful protest,Protesters (Kenya),Women (Kenya),6,,,0,60,Eastern Africa,Kenya,Homa Bay,Ndhiwa,Kanyamwa Kosewe,Ndhiwa,-0.7333,34.3667,1,Star (Kenya),National,"On January 1 2020, women leaders and residents protested in Ndhiwa (Homa Bay) against the rape and killing of a 12-year-old girl. [size=no report]",0,1578512392,KEN
6713368,404,KEN7182,7182,2019-12-31,2019,1,Violence against civilians,Attack,Police Forces of Kenya (2013-),,1,Civilians (Kenya),,7,17,Eastern Africa,Kenya,Kilifi,Kilifi North,Dabaso,Watamu,-3.3543,40.0209,1,Daily Nation (Kenya),National,"On December 31 2019, a suspected Al Shabaab returnee was killed in Watamu, Dabaso, Kilifi. The victim's family has accused the police of killing him.",1,1578512391,KEN
6713578,404,KEN7181,7181,2019-12-31,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Samburu,Samburu North,El-Barta,Baragoi,1.7833,36.7833,1,Kenyan Television NTV,National,"On December 31 2019, a man and his 12-year-old son were killed by unidentified assailans in Baragoi, Samburu.",2,1578512391,KEN
6713365,404,KEN7180,7180,2019-12-29,2019,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Kirinyaga,Mwea,Nyangati,Kutu,-0.5672,37.3247,2,Daily Nation (Kenya),National,"On December 29 2019, a mob attacked a man who had allegedly killed his father in Ikurungu village (coded as Kutu, Kirinyaga County). [size=no report]",0,1578512391,KEN
6713574,404,KEN7179,7179,2019-12-29,2019,1,Riots,Mob violence,Rioters (Kenya),,5,Civilians (Kenya),Health Workers (Kenya); Aid Workers (Kenya),7,57,Eastern Africa,Kenya,Homa Bay,Kasipul,Central Kasipul,Kasipul,-0.5,34.75,1,Kenya Standard,National,"On December 29 2019, angry residents destroyed property and looted a clinic run by an NGO in Kasipul, Homa Bay, due to a land dispute between the NGO and the Kitanda clan. 2 people were arrested. [size=no report]",0,1578512391,KEN
6713326,404,KEN7178,7178,2019-12-29,2019,1,Violence against civilians,Attack,Police Forces of Kenya (2013-),,1,Civilians (Kenya),,7,17,Eastern Africa,Kenya,Narok,Narok South,Kimintet,Trans Mara,-1.169,34.889,1,Citizen (Kenya),National,"On December 29 2019, a police officer shot dead a driver who had refused to bribe him in Trans Mara, Narok County. The police officer was arrested.",1,1578512391,KEN
6713362,404,KEN7177,7177,2019-12-28,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Lamu,Lamu West,Shella,Tewani or Mpeketoni,-2.2783,40.9033,1,Daily Nation (Kenya),National,"On December 28 2019, an assailant armed with a machete attacked 3 people along the Kibaoni-Mpeketoni road in Lamu county. 3 injuries and no fatalities were reported.",0,1578512391,KEN
6713367,404,KEN7176,7176,2019-12-27,2019,1,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,2,Military Forces of Kenya (2013-),,1,12,Eastern Africa,Kenya,Wajir,Wajir East,Township,Wajir,1.75,40.06,1,Daily Nation (Kenya),National,"On December 27 2019, 2 Kenyan security forces were killed and 7 others injured when their vehicle ran over an IED on the Kutulo-Khorof Kharar road in Wajir (Al Shabaab assumed responsible).",2,1578512391,KEN
6713796,404,KEN7175,7175,2019-12-27,2019,1,Riots,Mob violence,Rioters (Kenya),,5,Police Forces of Kenya (2013-) Prison Guards,,1,15,Eastern Africa,Kenya,Kiambu,Ruiru,Kiuu,Ruiru,-1.15,36.9667,1,Nairobi News,National,"On December 27 2019, rioters attacked two prison warders who had arrested a person in Ruiru (Kiambu). [size=no report]",0,1578512392,KEN
6714221,404,KEN7174,7174,2019-12-26,2019,1,Violence against civilians,Abduction/forced disappearance,Al Shabaab,,2,Civilians (Kenya),,7,27,Eastern Africa,Kenya,Garissa,Dadaab,Liboi,Liboi,0.3534,40.8723,2,Xinhua,International,"On December 26 2019, Al Shabaab militants kidnapped two civilians who were traveling in the Liboi area (Dadaab, Garissa) and took them to Somalia. They were released on December 27.",0,1578512393,KEN
6713577,404,KEN7173,7173,2019-12-26,2019,2,Violence against civilians,Attack,Police Forces of Kenya (2013-),,1,Civilians (Kenya),,7,17,Eastern Africa,Kenya,Wajir,Wajir East,Township,Wajir,1.75,40.06,1,Kenyan Television NTV,National,"Around December 26 2019, four police officers raided the home of a civilian. They shot and injured him after questioning him about illegal activities.",0,1578512391,KEN
6713795,404,KEN7171,7171,2019-12-25,2019,1,Violence against civilians,Attack,Police Forces of Kenya (2013-),,1,Civilians (Kenya),,7,17,Eastern Africa,Kenya,Nairobi,Starehe,Pangani,Pangani,-1.2716,36.8402,1,Nairobi News,National,"On December 25 2019, police officers in civilian clothes allegedly took two boys to a petrol station in Pangani (Starehe, Nairobi) and shot them. The police boss claims the incident was a shootout between police officers and criminals.",2,1578512392,KEN
6713576,404,KEN7172,7172,2019-12-25,2019,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Kajiado,Kajiado East,Kaputiei North,Kitengela,-1.4761,36.9614,1,Kenya Standard,National,"On December 25 2019, a man was allegedly beaten to death by a mob during a botched robbery in Kintengela (Kaputiei North, Kajiado). [size=no report]",1,1578512391,KEN
6713327,404,KEN7170,7170,2019-12-24,2019,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Bomet,Bomet Central,Singorwet,Kapkwen,-0.787,35.3002,1,Citizen (Kenya),National,"On December 24 2019, residents of Kapkwen (Bomet) protested after a pedestrian was killed by a motorist. [size=no report]",0,1578512391,KEN
6713369,404,KEN7169,7169,2019-12-23,2019,1,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,2,Military Forces of Kenya (2013-),,1,12,Eastern Africa,Kenya,Wajir,Wajir East,Township,Lagh Kutulo,2.1291,40.929,1,Daily Nation (Kenya),National,"On December 23 2019, an IED exploded near military forces patroling in Lagh Kutulo, Wajir (Al Shabaab assumed responsible). No injuries were reported.",0,1578512391,KEN
6713980,404,KEN7167,7167,2019-12-23,2019,2,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Taita Taveta,Voi,Marungu,Maungu,-3.5581,38.7491,1,Star (Kenya),National,"Around December 23 2019, a suspected crime gang leader was killed in uncertain circumstances and his body dumbed in Maungu, Taita Taveta County.",1,1578512392,KEN
6713575,404,KEN7168,7168,2019-12-23,2019,1,Protests,Peaceful protest,Protesters (Kenya),Maasai Ethnic Group (Kenya),6,,,0,60,Eastern Africa,Kenya,Nakuru,Naivasha,Mai Mahiu,Mai Mahiu,-0.9838,36.5899,2,Kenya Standard,National,"On December 23 2019, members of the Maasai community protested along the Mai Mahiu-Narok Highway near Mai Mahiu (Narok) after 32 sheep were killed by a speeding truck. [size=no report]",0,1578512391,KEN
6713983,404,KEN7166,7166,2019-12-22,2019,1,Strategic developments,Looting/property destruction,Al Shabaab,,2,Civilians (Kenya),Labour Group (Kenya),7,27,Eastern Africa,Kenya,Mandera,Mandera East,Township,Hagarsu,3.865,41.7887,1,Star (Kenya),National,"On December 22 2019, Al Shabaab militants stormed a construction site in Hagarsu (Mandera) and destroyed eqippment that was being used to construct the Arabia-Mandera road.",0,1578512392,KEN
6713325,404,KEN7165,7165,2019-12-21,2019,1,Battles,Armed clash,Unidentified Clan Militia (Kenya),,4,Unidentified Clan Militia (Kenya),,4,44,Eastern Africa,Kenya,Narok,Narok North,Narok Town,Narok,-1.0783,35.8601,2,Citizen (Kenya),National,"On December 21 2019, inter-clan clashes took place in Narok County, leaving 3 people dead and 15 more injured.",3,1578512391,KEN
6713360,404,KEN7164,7164,2019-12-20,2019,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Nandi,Emgwen,Kapsabet,Kapsabet,0.2039,35.105,1,Daily Nation (Kenya),National,"On December 20 2019, men protested in Kapsabet (Emgwen, Nandi) after police had raided the venue for an upcoming celebration event and poured out traditional beer. [size=dozens]",0,1578512391,KEN
6713361,404,KEN7161,7161,2019-12-17,2019,1,Violence against civilians,Abduction/forced disappearance,Al Shabaab,,2,Civilians (Kenya),,7,27,Eastern Africa,Kenya,Wajir,Wajir East,Township,Konton,2.0053,40.9274,2,Daily Nation (Kenya),National,"On December 17 2019, three people were kidnapped by suspected Al Shabaab militants between Riba and Konton. One of the potential victims escaped.",0,1578512391,KEN
6713981,404,KEN7160,7160,2019-12-17,2019,1,Violence against civilians,Attack,Police Forces of Kenya (2013-),,1,Civilians (Kenya),Prisoners (Kenya),7,17,Eastern Africa,Kenya,Embu,Manyatta,Kirimari,Embu,-0.5333,37.45,1,Star (Kenya),National,"On December 17 2019, two suspects held for the murder of a priest alleged that they had been tortured by police while in custody in Embu (Kirimari, Manyatta).",0,1578512392,KEN
6713006,404,KEN7159,7159,2019-12-17,2019,1,Riots,Mob violence,Rioters (Kenya),,5,Police Forces of Kenya (2013-),,1,15,Eastern Africa,Kenya,Nairobi,Ruaraka,Korogocho,Korogocho,-1.2513,36.8896,1,Citizen (Kenya); Nairobi News,National,"On December 17 2019, a mob stoned to death a police officer in Korogocho slum of Nairobi (Ruaraka, Nairobi) as police attempted to arrest a suspect. The mob was trying to rescue the suspect, who escaped. Residents of the area claim the police officer was shot and killed by a colleague during the arrest. [size=no report]",1,1578512390,KEN
6713579,404,KEN7163,7163,2019-12-17,2019,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Kitui,Kitui Central,Township,Kitui,-1.3667,38.0167,1,Kenyans.co,National,"On December 17 2019, residents protested in Kitui against Deputy President William Ruto over threats he allegedly issued to Machakos Governor Alfred Mutua. [size=400]",0,1578512391,KEN
6713580,404,KEN7162,7162,2019-12-17,2019,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Machakos,Machakos Town,Machakos Central,Machakos,-1.5167,37.2667,1,Kenyans.co,National,"On December 17 2019, residents protested in Machakos against Deputy President William Ruto over threats he allegedly issued to Machakos Governor Alfred Mutua. [size=no report]",0,1578512391,KEN
6713969,404,KEN7156,7156,2019-12-16,2019,2,Violence against civilians,Attack,Al Shabaab,,2,Civilians (Kenya),,7,27,Eastern Africa,Kenya,Garissa,Dujis,Iftin,Garissa,-0.4536,39.6461,2,Somali Memo,Regional,"Around December 16 2019, Al Shabaab claimed it killed 9 people in Harbul village near Garissa town.",9,1578512392,KEN
6713982,404,KEN7158,7158,2019-12-16,2019,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Meru,Igembe North,Antubetwe Kiongo,Antubeiga,0.2781,37.9381,1,Star (Kenya),National,"On December 16 2019, a mob chopped the foot off a man who had been stopped by farm guards for alleged theft in Antubeiga. The man later died in the hospital. [size=no report]",1,1578512392,KEN
6713833,404,KEN7157,7157,2019-12-16,2019,1,Protests,Peaceful protest,Protesters (Kenya),Labour Group (Kenya),6,,,0,60,Eastern Africa,Kenya,Mombasa,Mvita,Chaani,Makupa,-4.0338,39.6515,1,NTV (Kenya),New media,"On December 16 2019, workers protested on the Makupa Causeway Road in Mombasa (Chaani, Mvita) over fears they would not be paid during the Christmas holiday. [size=no report]",0,1578512392,KEN
6713573,404,KEN7155,7155,2019-12-15,2019,1,Protests,Peaceful protest,Protesters (Kenya),Christian Group (Kenya),6,,,0,60,Eastern Africa,Kenya,Meru,Central Imenti,Kithirune,Kithirune,-0.0142,37.6303,1,Kenya Standard,National,"On December 15 2019, hundreds of members of 46 churches protested against the proliferation of bars in Kithirune (Central Imenti, Meru). [size=hundreds]",0,1578512391,KEN
6687118,404,KEN7153,7153,2019-12-14,2019,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Mombasa,Likoni,Timbwani,Likoni,-4.0839,39.6616,1,Daily Nation (Kenya),National,"On December 14 2019, a mob killed a suspected criminal who was wielding a knife in Likoni. [size=no report]",1,1576855194,KEN
6713571,404,KEN7154,7154,2019-12-14,2019,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),Labour Group (Kenya),7,57,Eastern Africa,Kenya,Elgeyo-Marakwet,Keiyo North,Kapchemutwa,Bugar,0.7528,35.504,2,Kenya Standard,National,"On December 14 2019, a mob torched a public service vehicle near Bugar (Kapchemutwa, Keiyo North, Elegeyo-Marakwet). The vehicle had collided with a motorcycle in a road traffic accident, killing two people. [size=no report]",0,1578512391,KEN
6687451,404,KEN7152,7152,2019-12-13,2019,2,Protests,Peaceful protest,Protesters (Kenya),Labour Group (Kenya),6,,,0,60,Eastern Africa,Kenya,Nakuru,Naivasha,Mai Mahiu,Mai Mahiu,-0.9838,36.5899,3,Citizen (Kenya),National,"On December 13 2019, railroad workers reportedly marched in Mai Mahiu over unpaid wages. No further information was available. [size=no report]",0,1576855195,KEN
6687765,404,KEN7151,7151,2019-12-12,2019,1,Riots,Violent demonstration,Rioters (Kenya),,5,,,0,50,Eastern Africa,Kenya,Busia,Matayos,Burumba,Busia,0.46,34.112,1,NTV (Kenya),New media,"On December 12 2019, youth demonstrated violently in Busia after the Kenyan revenue service raided a shop to confiscate contraband cigarettes. No addition information was available. [size=no report]",0,1576855196,KEN
6688296,404,KEN7150,7150,2019-12-11,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Lamu,Lamu West,Shella,Mbwajumwali,-2.0774,41.134,1,Daily Nation (Kenya),National,"On December 12 2019, two unidentified attackers wearing Islamic clothing for women hacked to death a Lamu chief and his assistant in their office in Mbwajumwali.",2,1576855197,KEN
6688709,404,KEN7149,7149,2019-12-10,2019,1,Riots,Mob violence,Rioters (Sudan),Refugees/IDPs (Sudan),5,Rioters (South Sudan),Refugees/IDPs (South Sudan),5,55,Eastern Africa,Kenya,Turkana,Turkana West,Kakuma,Kakuma Refugee Camp,3.7167,34.8667,1,Radio Tamazuj,Regional,"On December 10 2019, refugees from Sudan and from South Sudan clashed in the Kakuma refugee camp, resulting in 5 deaths and at least 5 injuries. The fighting began after a football match. [size=no report]",5,1576855199,KEN
6689737,404,KEN7148,7148,2019-12-08,2019,1,Battles,Armed clash,Kieleweke,,3,Tanga Tanga,,3,33,Eastern Africa,Kenya,Nyeri,Nyeri Town,Rware,Nyeri,-0.4167,36.95,1,Citizen (Kenya),National,"On December 8 2019, members of the Kieleweke and Tanga Tanga groups clashed in Nyeri outside of a school where Deputy President William Ruto was going to be attending an event. Over 10 people were arrested.",0,1576855202,KEN
6690341,404,KEN7147,7147,2019-12-06,2019,1,Violence against civilians,Attack,Al Shabaab,,2,Civilians (Kenya),Christian Group (Kenya); Police Forces of Kenya (2013-); Teachers (Kenya); Health Workers (Kenya),7,27,Eastern Africa,Kenya,Wajir,Tarbaj,Godoma,Kotulo,2.4094,40.5948,2,Star (Kenya); Al Furqaan; AP,National-Regional,"On 6 December 2019, Al Shabaab claimed responsibility for an attack on a bus bound for Mandera between Kotulo and Waragud areas of Tarbaj, Wajir county, which killed 11 Christian passengers after militants separated locals and non-locals (victims consist of 8 policemen, 2 teachers and a doctor) . The militants then fled to neighbouring Somalia as Kenyan forces deployed to the area, while the bus driver and a passanger were arrested.",11,1576855204,KEN
6691338,404,KEN7144,7144,2019-12-04,2019,1,Battles,Armed clash,Police Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Garissa,Fafi,Fafi,Fafi,-0.4209,40.2201,2,Star (Kenya),National,"In the early hours of 4 December 2019, Al Shabaab militants reportedly attacked the city of Diiso in Fafi, Garissa county, with no report of fatalities nor injuries. While the organisation claimed to have taken control of the city, including its police station, Kenyan media sources only reported about police forces thwarting an attack on a Safaricom mast in the city, with militants only destroying a diesel generator before fleeing towards the Somali border.",0,1576855209,KEN
6691365,404,KEN7145,7145,2019-12-04,2019,1,Protests,Peaceful protest,Protesters (Kenya),Labour Group (Kenya),6,,,0,60,Eastern Africa,Kenya,Mombasa,Mvita,Tononoka,Mombasa,-4.05,39.6667,1,Citizen (Kenya),National,"On 4 December 2019, businessmen who import goods in the area of Mombasa reportedly held a protest to denounce being forced to use the Standard Gauge Railway instead of trucks, which are cheaper, to transport their goods. Although the source reported the event has a weekly incident, the last such event recorded by ACLED took place on 22 October 2019 (KEN7025). [size=no report]",0,1576855209,KEN
6691387,404,KEN7146,7146,2019-12-04,2019,1,Protests,Peaceful protest,Protesters (Kenya),Health Workers (Kenya),6,,,0,60,Eastern Africa,Kenya,Vihiga,Vihiga,Lugaga-Wamuluma,Vihiga,0.0802,34.7237,1,Daily Nation (Kenya),National,"On 5 December 2019, around 500 health workers who had recently been sacked by Vihiga county governor after alleged irrelugar hiring in May reportedly staged a protest to denounce the decision and demand unpaid salaries. [size=500]",0,1576855209,KEN
6691154,404,KEN7143,7143,2019-12-04,2019,1,Riots,Violent demonstration,Rioters (Kenya),Students (Kenya),5,Police Forces of Kenya (2013-),,1,15,Eastern Africa,Kenya,Nakuru,Njoro,Njoro,Egerton University,-0.3697,35.9358,1,Citizen (Kenya); Star (Kenya),National,"On 4 December 2019, Egerton University in Njoro, Nakuru county, was indefinitely closed following demonstrations of students that caused significant damages, as they also engaged with police forces who responded with teargas and arrested two students. The demonstrations denounced a hike in fees and the university's decision not to let students sit for exams if they had not cleared their fees. [size=no report]",0,1576855208,KEN
6691861,404,KEN7142,7142,2019-12-03,2019,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Nairobi,Starehe,Nairobi Central,Nairobi,-1.283,36.817,1,Daily Nation (Kenya),National,"On 3 December 2019, Nairobi residents reportedly beat up two men to death in Temple Road of Nairobi, in City Square neighbourhood, after they allegedly conned a woman of her money during street gambling. [size=no report]",2,1576855210,KEN
6691800,404,KEN7141,7141,2019-12-03,2019,1,Violence against civilians,Attack,Unidentified Ethnic Militia (Kenya),Turkana Ethnic Militia (Kenya); Pokot Ethnic Militia (Kenya),4,Civilians (Kenya),Women (Kenya); Turkana Ethnic Group (Kenya); Pokot Ethnic Group (Kenya),7,47,Eastern Africa,Kenya,Baringo,Tiaty,Ribkwo,Kapedo,1.1692,36.0955,2,Star (Kenya),National,"On 3 December 2019, three women were reported killed and another one injured in an attack on Kapau area near Kapedo in Tiaty, Baringo county. Although the attackers were not clearly identified, the source reported that the incident took place in the context of increased tensions in the area between Turkana and Pokot groups since August.",3,1576855210,KEN
